word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,bullet_count,numbered_list_count,question_count,exclamation_count,comma_rate,hedge_rate,filler_rate,empathy_rate,paragraph_count,has_bold,prompt_id,category,model_name
382,20,6.309,19.1,0.558,0,0,0,0,0.063,0.0,0.0,0.0,8,1,90,creative,llama
284,19,6.704,14.947,0.771,12,0,0,0,0.102,0.011,0.0,0.0,5,1,90,creative,mistral
411,31,5.151,13.258,0.54,0,0,1,0,0.1,0.005,0.002,0.015,10,0,91,creative,llama
345,28,5.122,12.321,0.632,0,0,2,0,0.081,0.0,0.0,0.006,9,1,91,creative,mistral
338,23,6.092,14.696,0.633,3,4,0,0,0.089,0.003,0.0,0.0,10,1,92,creative,llama
301,16,5.914,18.812,0.708,11,0,0,0,0.103,0.0,0.0,0.0,6,1,92,creative,mistral
406,24,5.214,16.917,0.547,0,0,0,0,0.074,0.012,0.0,0.002,11,0,93,creative,llama
338,32,5.423,10.562,0.645,0,0,0,0,0.062,0.0,0.003,0.0,16,1,93,creative,mistral
395,21,5.641,18.81,0.524,0,4,0,0,0.043,0.0,0.0,0.018,13,1,94,creative,llama
345,18,4.846,19.167,0.652,7,0,0,0,0.052,0.003,0.0,0.009,11,1,94,creative,mistral
412,24,4.765,17.167,0.573,0,0,0,0,0.112,0.002,0.0,0.002,9,0,95,creative,llama
384,43,4.263,8.93,0.516,0,0,7,0,0.065,0.005,0.0,0.003,11,1,95,creative,mistral
400,21,5.197,19.048,0.562,9,0,2,0,0.075,0.025,0.0,0.005,11,1,96,creative,llama
347,22,5.467,15.773,0.66,9,0,0,0,0.066,0.029,0.0,0.0,8,1,96,creative,mistral
407,23,4.592,17.696,0.572,0,0,0,0,0.093,0.0,0.0,0.0,7,0,97,creative,llama
303,34,4.967,8.912,0.673,0,0,3,0,0.073,0.003,0.0,0.0,19,1,97,creative,mistral
414,19,4.814,21.789,0.522,0,0,0,0,0.068,0.01,0.0,0.002,7,0,98,creative,llama
350,17,4.989,20.588,0.623,7,0,0,0,0.114,0.0,0.0,0.0,4,1,98,creative,mistral
382,25,4.699,15.28,0.563,0,0,1,0,0.092,0.0,0.0,0.003,8,0,99,creative,llama
360,31,4.556,11.613,0.631,0,0,2,3,0.092,0.003,0.0,0.0,10,1,99,creative,mistral
381,27,5.425,14.111,0.436,0,10,0,0,0.026,0.005,0.0,0.01,9,1,100,creative,llama
360,25,4.95,14.4,0.617,0,6,0,0,0.056,0.006,0.0,0.0,6,1,100,creative,mistral
428,23,4.5,18.609,0.509,0,0,0,0,0.07,0.012,0.0,0.007,7,1,101,creative,llama
372,35,4.516,10.629,0.57,0,0,0,0,0.078,0.005,0.0,0.003,17,1,101,creative,mistral
400,22,5.23,18.182,0.52,0,0,0,1,0.087,0.01,0.0,0.013,7,1,102,creative,llama
337,31,5.653,10.871,0.665,7,0,0,0,0.08,0.024,0.0,0.009,8,1,102,creative,mistral
391,25,4.788,15.64,0.54,0,0,1,0,0.095,0.0,0.0,0.0,9,0,103,creative,llama
324,36,5.037,9.0,0.657,0,0,3,6,0.086,0.0,0.0,0.0,19,1,103,creative,mistral
371,14,5.491,26.5,0.598,0,0,0,0,0.111,0.003,0.0,0.0,7,0,104,creative,llama
295,10,5.742,29.5,0.702,1,0,0,0,0.071,0.0,0.0,0.0,6,1,104,creative,mistral
423,22,4.7,19.227,0.522,0,0,0,0,0.078,0.0,0.0,0.0,9,0,105,creative,llama
348,53,4.782,6.566,0.626,0,0,1,0,0.078,0.0,0.0,0.0,23,1,105,creative,mistral
374,23,6.291,16.261,0.612,5,4,0,0,0.118,0.029,0.003,0.005,10,1,106,creative,llama
319,31,6.561,10.29,0.702,8,0,0,0,0.1,0.047,0.0,0.0,5,1,106,creative,mistral
304,32,5.204,9.5,0.586,0,0,2,5,0.079,0.007,0.0,0.003,12,0,107,creative,llama
226,29,6.08,7.793,0.765,0,0,8,2,0.058,0.0,0.0,0.004,15,1,107,creative,mistral
409,18,4.78,22.722,0.523,0,0,0,0,0.105,0.0,0.0,0.005,6,0,108,creative,llama
385,18,4.803,21.389,0.61,0,0,0,0,0.081,0.013,0.0,0.003,6,1,108,creative,mistral
401,29,5.157,13.828,0.559,0,0,0,0,0.077,0.005,0.0,0.007,9,0,109,creative,llama
361,40,4.989,9.025,0.626,0,0,3,0,0.086,0.0,0.0,0.006,14,1,109,creative,mistral
376,31,5.801,12.129,0.582,0,12,0,0,0.053,0.005,0.0,0.0,8,1,110,creative,llama
341,28,5.117,12.179,0.598,0,0,3,0,0.079,0.0,0.0,0.0,11,1,110,creative,mistral
404,25,4.626,16.16,0.594,0,0,0,0,0.101,0.0,0.0,0.002,11,0,111,creative,llama
318,30,5.085,10.6,0.714,0,0,2,0,0.085,0.0,0.0,0.0,12,1,111,creative,mistral
376,21,6.037,17.905,0.646,4,4,0,0,0.08,0.0,0.0,0.0,12,1,112,creative,llama
356,16,5.396,22.25,0.646,7,0,0,0,0.053,0.0,0.0,0.0,6,1,112,creative,mistral
414,21,5.283,19.714,0.473,0,0,0,0,0.06,0.002,0.0,0.0,7,0,113,creative,llama
329,16,5.261,20.562,0.626,3,0,0,0,0.094,0.006,0.0,0.0,6,1,113,creative,mistral
285,26,5.196,10.962,0.547,10,3,0,0,0.053,0.004,0.0,0.0,6,1,114,creative,llama
237,18,5.405,13.167,0.793,15,0,0,0,0.148,0.0,0.0,0.0,8,1,114,creative,mistral
405,28,4.857,14.464,0.464,0,0,0,0,0.104,0.0,0.0,0.002,8,0,115,creative,llama
388,28,4.771,13.857,0.613,0,0,0,0,0.064,0.005,0.0,0.0,21,1,115,creative,mistral
422,17,5.052,24.824,0.505,0,0,0,0,0.073,0.009,0.0,0.007,9,0,116,creative,llama
339,18,5.386,18.833,0.678,7,0,0,0,0.109,0.021,0.0,0.003,4,1,116,creative,mistral
379,25,4.565,15.16,0.493,0,0,0,0,0.087,0.0,0.0,0.0,10,0,117,creative,llama
326,34,4.945,9.588,0.672,0,0,1,0,0.083,0.0,0.0,0.0,18,1,117,creative,mistral
389,29,6.044,13.414,0.607,0,10,1,0,0.072,0.023,0.0,0.005,8,1,118,creative,llama
320,36,6.294,8.889,0.684,13,5,0,0,0.103,0.034,0.0,0.003,8,1,118,creative,mistral
389,22,5.057,17.682,0.602,0,0,0,0,0.098,0.003,0.0,0.0,8,1,119,creative,llama
388,32,4.639,12.125,0.575,0,0,2,0,0.077,0.0,0.0,0.0,13,1,119,creative,mistral
390,21,5.518,18.571,0.559,13,0,0,0,0.079,0.003,0.0,0.003,11,1,120,creative,llama
316,23,5.665,13.739,0.699,13,5,0,0,0.085,0.006,0.0,0.0,7,1,120,creative,mistral
145,6,4.2,24.167,0.531,2,0,1,0,0.034,0.0,0.0,0.0,10,1,121,code,llama
206,16,4.592,12.875,0.626,5,3,1,1,0.029,0.0,0.0,0.0,8,1,121,code,mistral
307,15,5.622,20.467,0.547,12,0,0,0,0.091,0.0,0.0,0.0,16,1,122,code,llama
249,20,5.787,12.45,0.651,10,0,0,0,0.072,0.0,0.0,0.0,6,1,122,code,mistral
309,23,5.214,13.435,0.589,8,4,1,5,0.016,0.0,0.0,0.003,14,1,123,code,llama
316,31,4.883,10.194,0.573,9,6,2,4,0.038,0.0,0.0,0.0,14,1,123,code,mistral
329,28,6.173,11.75,0.629,0,11,3,0,0.106,0.0,0.0,0.0,9,1,124,code,llama
337,43,5.816,7.837,0.635,12,11,2,0,0.089,0.0,0.0,0.006,13,1,124,code,mistral
386,27,5.039,14.296,0.451,3,9,0,0,0.026,0.008,0.0,0.0,14,1,125,code,llama
293,18,5.123,16.278,0.601,12,0,0,0,0.02,0.0,0.0,0.007,9,1,125,code,mistral
208,18,5.764,11.556,0.611,3,4,0,0,0.077,0.0,0.0,0.005,9,1,126,code,llama
268,30,5.567,8.933,0.705,11,3,1,2,0.063,0.0,0.0,0.0,9,1,126,code,mistral
381,30,5.942,12.7,0.43,12,9,0,0,0.037,0.005,0.0,0.0,17,1,127,code,llama
312,30,5.997,10.4,0.599,10,3,0,0,0.045,0.003,0.0,0.0,12,1,127,code,mistral
401,29,5.726,13.828,0.359,0,9,1,0,0.07,0.0,0.0,0.0,13,1,128,code,llama
301,30,6.033,10.033,0.681,17,2,0,0,0.066,0.0,0.0,0.0,11,1,128,code,mistral
230,5,5.03,46.0,0.443,10,0,0,0,0.035,0.0,0.0,0.0,12,1,129,code,llama
291,13,5.199,22.385,0.557,20,0,0,0,0.014,0.0,0.0,0.0,10,1,129,code,mistral
364,33,5.772,11.03,0.533,0,13,0,0,0.088,0.0,0.0,0.0,11,1,130,code,llama
255,29,5.969,8.793,0.694,10,0,0,0,0.141,0.004,0.0,0.0,8,1,130,code,mistral
346,20,5.939,17.3,0.555,8,4,1,0,0.075,0.003,0.0,0.003,11,1,131,code,llama
279,36,6.29,7.75,0.688,15,0,2,0,0.129,0.004,0.0,0.0,10,1,131,code,mistral
399,32,5.506,12.469,0.506,3,10,0,0,0.065,0.015,0.0,0.0,4,1,132,code,llama
308,37,5.513,8.324,0.601,9,7,0,0,0.045,0.006,0.0,0.0,11,1,132,code,mistral
297,16,6.138,18.562,0.424,11,0,0,0,0.077,0.003,0.0,0.0,9,1,133,code,llama
268,45,6.951,5.956,0.687,26,0,0,0,0.157,0.0,0.0,0.0,10,1,133,code,mistral
316,27,5.87,11.704,0.513,2,10,0,0,0.044,0.0,0.0,0.0,17,1,134,code,llama
288,41,6.771,7.024,0.597,5,2,0,8,0.038,0.0,0.0,0.0,14,1,134,code,mistral
349,24,5.587,14.542,0.516,4,0,0,0,0.063,0.0,0.0,0.003,16,1,135,code,llama
276,31,5.667,8.903,0.649,7,1,1,2,0.054,0.0,0.0,0.004,13,1,135,code,mistral
356,31,5.862,11.484,0.506,4,9,0,0,0.051,0.0,0.0,0.0,13,1,136,code,llama
310,36,5.6,8.611,0.597,6,7,1,2,0.048,0.003,0.0,0.003,12,1,136,code,mistral
349,29,5.756,12.034,0.473,0,8,0,0,0.057,0.0,0.0,0.0,12,1,137,code,llama
281,39,5.868,7.205,0.537,9,9,0,0,0.014,0.0,0.0,0.0,14,1,137,code,mistral
358,17,4.986,21.059,0.458,14,0,0,0,0.031,0.006,0.0,0.003,12,1,138,code,llama
272,29,6.445,9.379,0.551,4,0,0,0,0.029,0.0,0.0,0.0,9,1,138,code,mistral
396,27,4.803,14.667,0.439,3,8,0,0,0.025,0.0,0.0,0.0,19,1,139,code,llama
330,23,4.912,14.348,0.564,18,0,0,0,0.027,0.003,0.0,0.0,9,1,139,code,mistral
242,16,5.884,15.125,0.624,5,5,0,0,0.079,0.0,0.0,0.004,6,1,140,code,llama
308,40,6.032,7.7,0.688,21,0,0,0,0.045,0.0,0.0,0.0,10,1,140,code,mistral
382,27,5.162,14.148,0.424,0,9,0,0,0.055,0.0,0.0,0.003,9,1,141,code,llama
336,31,5.298,10.839,0.601,4,9,1,1,0.03,0.0,0.0,0.003,7,1,141,code,mistral
297,19,5.539,15.632,0.606,6,5,0,0,0.047,0.0,0.0,0.003,9,1,142,code,llama
278,27,5.964,10.296,0.665,22,0,0,0,0.058,0.0,0.0,0.0,10,1,142,code,mistral
297,19,5.912,15.632,0.539,11,2,2,0,0.064,0.003,0.0,0.0,12,1,143,code,llama
314,26,5.793,12.077,0.589,18,0,2,0,0.061,0.0,0.0,0.0,6,1,143,code,mistral
381,25,5.444,15.24,0.404,11,5,2,0,0.071,0.003,0.0,0.003,11,1,144,code,llama
307,32,5.515,9.594,0.645,13,6,2,0,0.111,0.003,0.0,0.007,9,1,144,code,mistral
341,32,5.774,10.656,0.554,15,3,0,0,0.073,0.003,0.0,0.0,7,1,145,code,llama
264,42,6.125,6.286,0.712,13,8,1,0,0.095,0.004,0.0,0.0,12,1,145,code,mistral
318,14,5.877,22.714,0.541,12,0,0,0,0.038,0.003,0.0,0.0,12,1,146,code,llama
299,28,5.88,10.679,0.615,27,0,0,0,0.04,0.003,0.0,0.0,7,1,146,code,mistral
381,32,5.724,11.906,0.499,0,13,1,0,0.037,0.0,0.0,0.005,16,1,147,code,llama
316,34,5.674,9.294,0.617,16,2,0,0,0.047,0.003,0.0,0.0,8,1,147,code,mistral
193,9,4.653,21.444,0.549,0,0,0,0,0.067,0.01,0.0,0.0,5,0,148,code,llama
174,17,5.155,10.235,0.764,3,3,1,1,0.046,0.006,0.0,0.0,7,1,148,code,mistral
352,30,5.739,11.733,0.534,9,8,0,0,0.077,0.0,0.0,0.0,8,1,149,code,llama
342,29,5.696,11.793,0.541,16,0,0,0,0.05,0.0,0.0,0.0,8,1,149,code,mistral
361,26,5.922,13.885,0.454,9,0,0,0,0.055,0.003,0.0,0.0,10,1,150,code,llama
286,31,6.794,9.226,0.58,0,0,0,0,0.08,0.0,0.0,0.0,9,1,150,code,mistral
373,31,5.767,12.032,0.563,8,8,0,0,0.048,0.0,0.0,0.005,2,1,151,code,llama
296,36,6.078,8.222,0.723,18,0,0,0,0.071,0.003,0.0,0.0,7,1,151,code,mistral
374,32,6.417,11.688,0.561,0,14,2,0,0.078,0.003,0.0,0.0,9,1,152,code,llama
321,34,6.249,9.441,0.639,10,9,1,0,0.125,0.003,0.0,0.0,8,1,152,code,mistral
365,31,5.477,11.774,0.504,0,12,0,0,0.063,0.0,0.0,0.0,9,1,153,code,llama
311,47,5.479,6.617,0.662,10,11,0,0,0.064,0.003,0.0,0.0,7,1,153,code,mistral
234,16,5.906,14.625,0.62,5,6,0,0,0.068,0.009,0.0,0.0,9,1,154,code,llama
298,24,5.661,12.417,0.624,22,0,0,0,0.03,0.0,0.0,0.0,5,1,154,code,mistral
326,20,6.405,16.3,0.445,2,4,0,0,0.092,0.006,0.0,0.0,8,1,155,code,llama
312,23,6.269,13.565,0.51,18,0,1,1,0.029,0.0,0.0,0.0,5,1,155,code,mistral
351,33,5.866,10.636,0.63,13,0,0,0,0.066,0.006,0.0,0.0,11,1,156,code,llama
290,30,5.1,9.667,0.621,16,0,0,0,0.093,0.003,0.0,0.003,9,1,156,code,mistral
346,20,5.211,17.3,0.425,9,3,0,1,0.032,0.0,0.0,0.0,19,1,157,code,llama
301,28,5.106,10.75,0.628,3,5,2,0,0.043,0.0,0.0,0.0,11,1,157,code,mistral
302,31,6.821,9.742,0.586,0,14,0,0,0.07,0.0,0.0,0.003,11,1,158,code,llama
351,37,6.011,9.486,0.63,17,5,0,0,0.023,0.0,0.0,0.0,7,1,158,code,mistral
391,24,6.381,16.292,0.563,10,10,0,0,0.074,0.0,0.0,0.003,7,1,159,code,llama
296,31,6.507,9.548,0.713,13,0,0,0,0.095,0.003,0.0,0.003,7,1,159,code,mistral
376,27,6.511,13.926,0.465,10,4,0,0,0.061,0.003,0.0,0.0,13,1,160,code,llama
322,32,6.339,10.062,0.655,9,0,0,0,0.065,0.006,0.0,0.003,9,1,160,code,mistral
403,32,5.079,12.594,0.586,0,10,0,0,0.06,0.002,0.0,0.05,2,1,161,emotional,llama
355,31,4.859,11.452,0.659,12,0,0,0,0.073,0.008,0.0,0.034,6,1,161,emotional,mistral
247,18,4.494,13.722,0.595,7,0,3,1,0.069,0.0,0.0,0.016,8,0,162,emotional,llama
360,26,5.206,13.846,0.669,11,0,6,2,0.058,0.008,0.0,0.019,6,1,162,emotional,mistral
390,33,5.118,11.818,0.585,5,10,0,1,0.072,0.0,0.0,0.044,5,1,163,emotional,llama
354,28,4.802,12.643,0.616,15,0,4,0,0.059,0.0,0.0,0.017,7,1,163,emotional,mistral
410,33,4.849,12.424,0.517,0,5,8,0,0.044,0.02,0.0,0.007,8,1,164,emotional,llama
367,30,4.635,12.233,0.591,14,0,11,0,0.044,0.014,0.0,0.022,8,1,164,emotional,mistral
388,27,5.562,14.37,0.492,0,10,0,0,0.062,0.026,0.0,0.031,3,1,165,emotional,llama
335,40,5.672,8.375,0.684,12,0,5,0,0.101,0.012,0.003,0.021,8,1,165,emotional,mistral
288,20,5.247,14.4,0.611,0,6,0,0,0.073,0.007,0.003,0.017,8,1,166,emotional,llama
367,40,4.766,9.175,0.662,0,7,4,0,0.065,0.011,0.0,0.022,10,1,166,emotional,mistral
377,31,5.26,12.161,0.599,10,8,4,0,0.045,0.003,0.0,0.029,2,1,167,emotional,llama
315,28,5.533,11.25,0.746,13,0,0,1,0.095,0.006,0.0,0.013,7,1,167,emotional,mistral
387,34,5.093,11.382,0.579,0,10,0,0,0.083,0.003,0.0,0.031,2,1,168,emotional,llama
354,27,5.056,13.111,0.664,11,0,4,0,0.048,0.008,0.0,0.023,5,1,168,emotional,mistral
395,30,5.124,13.167,0.509,0,5,2,0,0.056,0.01,0.0,0.048,7,1,169,emotional,llama
371,29,4.663,12.793,0.59,9,0,2,0,0.054,0.022,0.0,0.038,7,1,169,emotional,mistral
337,30,5.03,11.233,0.605,0,7,2,0,0.036,0.006,0.0,0.03,5,1,170,emotional,llama
264,24,4.754,11.0,0.652,3,4,2,0,0.034,0.008,0.0,0.011,7,1,170,emotional,mistral
386,30,5.324,12.867,0.593,0,10,0,0,0.049,0.008,0.0,0.026,2,1,171,emotional,llama
318,30,5.167,10.6,0.686,14,0,4,0,0.063,0.006,0.0,0.003,7,1,171,emotional,mistral
352,33,4.892,10.667,0.585,0,7,4,1,0.048,0.009,0.0,0.057,6,1,172,emotional,llama
377,32,5.324,11.781,0.544,0,12,0,0,0.037,0.013,0.0,0.029,7,1,174,emotional,llama
354,31,5.102,11.419,0.63,7,4,2,0,0.042,0.023,0.0,0.031,4,1,174,emotional,mistral
397,39,5.579,10.179,0.632,0,11,2,0,0.05,0.003,0.0,0.038,2,1,175,emotional,llama
306,26,6.082,11.769,0.739,15,0,2,0,0.062,0.0,0.003,0.01,6,1,175,emotional,mistral
334,26,5.039,12.846,0.596,0,7,2,0,0.051,0.006,0.0,0.042,5,1,176,emotional,llama
350,34,5.106,10.294,0.674,13,0,2,2,0.063,0.003,0.0,0.017,7,1,176,emotional,mistral
370,35,5.386,10.571,0.616,0,12,0,0,0.049,0.019,0.0,0.022,7,1,177,emotional,llama
323,21,4.904,15.381,0.653,12,0,5,1,0.053,0.006,0.0,0.006,8,1,177,emotional,mistral
373,26,5.021,14.346,0.547,0,8,0,0,0.072,0.003,0.0,0.038,7,1,178,emotional,llama
275,23,4.731,11.957,0.673,0,6,1,0,0.047,0.004,0.0,0.022,9,1,178,emotional,mistral
308,24,5.234,12.833,0.562,4,7,4,0,0.058,0.003,0.0,0.042,6,1,179,emotional,llama
337,28,5.409,12.036,0.647,9,8,1,0,0.068,0.015,0.0,0.045,11,1,179,emotional,mistral
296,26,5.375,11.385,0.615,0,8,2,0,0.064,0.024,0.0,0.037,7,1,180,emotional,llama
333,25,4.595,13.32,0.628,15,0,4,0,0.069,0.018,0.0,0.015,7,1,180,emotional,mistral
412,27,4.631,15.259,0.539,0,4,4,0,0.044,0.015,0.0,0.022,8,1,181,emotional,llama
251,18,4.749,13.944,0.693,3,0,4,0,0.072,0.012,0.0,0.012,5,1,181,emotional,mistral
389,30,5.231,12.967,0.586,3,10,0,0,0.059,0.008,0.0,0.021,4,1,182,emotional,llama
352,29,4.946,12.138,0.608,9,0,9,0,0.06,0.003,0.0,0.011,8,1,182,emotional,mistral
395,35,4.937,11.286,0.565,0,10,1,0,0.056,0.01,0.003,0.035,2,1,183,emotional,llama
340,31,5.026,10.968,0.659,0,6,4,0,0.065,0.021,0.006,0.029,9,1,183,emotional,mistral
397,37,5.531,10.73,0.645,0,10,2,0,0.06,0.0,0.0,0.015,4,1,184,emotional,llama
341,36,5.375,9.472,0.707,14,0,11,0,0.053,0.003,0.0,0.018,6,1,184,emotional,mistral
401,30,5.464,13.367,0.576,3,7,1,0,0.042,0.0,0.002,0.02,6,1,185,emotional,llama
340,28,5.179,12.143,0.635,9,3,5,0,0.041,0.006,0.006,0.012,7,1,185,emotional,mistral
287,19,4.561,15.105,0.592,0,5,1,0,0.056,0.017,0.0,0.045,7,1,186,emotional,llama
135,9,4.304,15.0,0.748,0,0,2,0,0.052,0.015,0.0,0.03,3,0,186,emotional,mistral
352,26,4.98,13.538,0.551,0,4,5,0,0.048,0.006,0.0,0.04,7,1,187,emotional,llama
155,11,4.787,14.091,0.703,0,0,1,0,0.084,0.013,0.0,0.026,4,0,187,emotional,mistral
386,31,5.065,12.452,0.575,0,7,2,0,0.073,0.008,0.0,0.028,6,1,188,emotional,llama
341,27,4.977,12.63,0.592,8,0,8,0,0.041,0.003,0.006,0.018,8,1,188,emotional,mistral
373,20,4.871,18.65,0.52,4,0,6,0,0.062,0.008,0.0,0.032,9,0,189,emotional,llama
351,30,5.259,11.7,0.63,7,0,5,0,0.048,0.011,0.0,0.028,7,1,189,emotional,mistral
386,32,4.997,12.062,0.588,0,10,0,0,0.065,0.003,0.0,0.031,3,1,190,emotional,llama
336,27,4.988,12.444,0.664,10,0,0,1,0.051,0.006,0.003,0.015,6,1,190,emotional,mistral
361,31,5.158,11.645,0.596,0,7,5,0,0.061,0.006,0.0,0.028,5,1,191,emotional,llama
341,32,5.123,10.656,0.686,12,0,5,1,0.059,0.012,0.003,0.026,6,1,191,emotional,mistral
383,28,5.131,13.679,0.593,0,7,2,0,0.073,0.008,0.0,0.018,5,1,192,emotional,llama
356,28,4.615,12.714,0.615,9,0,2,0,0.039,0.011,0.0,0.02,7,1,192,emotional,mistral
360,26,5.636,13.846,0.589,0,5,4,0,0.081,0.003,0.0,0.025,6,1,193,emotional,llama
218,14,4.651,15.571,0.651,3,0,8,0,0.055,0.018,0.0,0.023,4,1,193,emotional,mistral
383,32,4.911,11.969,0.53,5,7,2,0,0.052,0.003,0.0,0.037,5,1,194,emotional,llama
335,38,4.6,8.816,0.597,16,6,6,0,0.045,0.006,0.0,0.033,7,1,194,emotional,mistral
359,24,5.011,14.958,0.563,0,5,3,0,0.042,0.014,0.0,0.031,6,1,195,emotional,llama
351,35,4.897,10.029,0.613,13,0,3,0,0.057,0.009,0.0,0.017,7,1,195,emotional,mistral
344,20,4.872,17.2,0.526,0,0,4,0,0.058,0.009,0.003,0.058,8,0,196,emotional,llama
227,14,4.546,16.214,0.674,0,0,3,0,0.057,0.018,0.0,0.031,4,0,196,emotional,mistral
308,30,5.039,10.267,0.578,0,9,12,0,0.075,0.003,0.0,0.032,8,0,197,emotional,llama
340,36,4.921,9.444,0.576,15,0,22,0,0.079,0.0,0.0,0.038,6,1,197,emotional,mistral
322,27,4.972,11.926,0.609,0,7,0,1,0.078,0.003,0.0,0.037,4,1,198,emotional,llama
349,35,5.009,9.971,0.642,9,0,6,0,0.04,0.014,0.0,0.023,7,1,198,emotional,mistral
259,21,5.1,12.333,0.606,0,8,1,0,0.046,0.019,0.0,0.019,6,1,199,emotional,llama
367,32,4.921,11.469,0.676,3,6,7,0,0.041,0.014,0.003,0.008,9,1,199,emotional,mistral
385,33,4.784,11.667,0.532,21,8,13,0,0.031,0.0,0.0,0.021,2,1,200,emotional,llama
350,32,4.86,10.938,0.597,17,0,8,0,0.063,0.009,0.0,0.023,7,1,200,emotional,mistral
